2.28	3.60731
2.3	3.64713
2.32	3.68695
2.34	3.72676
2.36	3.76657
2.38	3.80637
2.4	3.84617
2.42	3.88597
2.44	3.92577
2.46	3.96556
2.48	4.00536
2.5	4.04514
2.52	4.08493
2.54	4.12471
2.56	4.16449
2.58	4.20426
2.6	4.24404
2.62	4.28381
2.64	4.32357
2.66	4.36334
2.68	4.4031
2.7	4.44285
2.72	4.48261
2.74	4.52236
2.76	4.56211
2.78	4.60185
2.8	4.6416
2.82	4.68134
2.84	4.72107
2.86	4.76081
2.88	4.80054
2.9	4.84026
2.92	4.87999
2.94	4.91971
2.96	4.95943
2.98	4.99914
-2	-27.5229
-1.98	-26.8073
-1.96	-26.1035
-1.94	-25.4116
-1.92	-24.7314
-1.9	-24.0629
-1.88	-23.4059
-1.86	-22.7603
-1.84	-22.1261
-1.82	-21.5032
-1.8	-20.8914
-1.78	-20.2907
-1.76	-19.7009
-1.74	-19.122
-1.72	-18.5539
-1.7	-17.9965
-1.68	-17.4496
-1.66	-16.9133
-1.64	-16.3873
-1.62	-15.8716
-1.6	-15.3661
-1.58	-14.8707
-1.56	-14.3854
-1.54	-13.9099
-1.52	-13.4442
-1.5	-12.9883
-1.48	-12.542
-1.46	-12.1052
-1.44	-11.6778
-1.42	-11.2598
-1.4	-10.8509
-1.38	-10.4513
-1.36	-10.0607
-1.34	-9.67899
-1.32	-9.30616
-1.3	-8.94209
-1.28	-8.58668
-1.26	-8.23983
-1.24	-7.90145
-1.22	-7.57143
-1.2	-7.24969
-1.18	-6.93613
-1.16	-6.63065
-1.14	-6.33315
-1.12	-6.04355
-1.1	-5.76173
-1.08	-5.48762
-1.06	-5.2211
-1.04	-4.96209
-1.02	-4.71048
-1	-4.46619
-0.98	-4.22911
-0.96	-3.99916
-0.94	-3.77622
-0.92	-3.56022
-0.9	-3.35104
-0.88	-3.1486
-0.86	-2.9528
-0.84	-2.76354
-0.82	-2.58073
-0.8	-2.40427
-0.78	-2.23406
-0.76	-2.07001
-0.74	-1.91202
-0.72	-1.76
-0.7	-1.61385
-0.68	-1.47347
-0.66	-1.33876
-0.64	-1.20964
-0.62	-1.08601
-0.6	-0.967757
-0.58	-0.8548
-0.56	-0.74704
-0.54	-0.644381
-0.52	-0.546724
-0.5	-0.453976
-0.48	-0.366039
-0.46	-0.282818
-0.44	-0.204216
-0.42	-0.130137
-0.4	-0.0604844
-0.38	0.00483723
-0.36	0.0659243
-0.34	0.122873
-0.32	0.17578
-0.3	0.22474
-0.28	0.269851
-0.26	0.311208
-0.24	0.348908
-0.22	0.383046
-0.2	0.413719
-0.18	0.441023
-0.16	0.465054
-0.14	0.485909
-0.12	0.503683
-0.1	0.518473
-0.08	0.530375
-0.06	0.539484
-0.04	0.545898
-0.02	0.549713
1.50574e-15	0.551024
0.02	0.549927
0.04	0.54652
0.06	0.540898
0.08	0.533156
0.1	0.523393
0.12	0.511703
0.14	0.498182
0.16	0.482928
0.18	0.466035
0.2	0.447601
0.22	0.427721
0.24	0.406492
0.26	0.38401
0.28	0.360371
0.3	0.33567
0.32	0.310005
0.34	0.283472
0.36	0.256166
0.38	0.228184
0.4	0.199622
0.42	0.170576
0.44	0.141142
0.46	0.111417
0.48	0.081496
0.5	0.0514762
0.52	0.0214534
0.54	-0.0084762
0.56	-0.0382165
0.58	-0.0676713
0.6	-0.0967444
0.62	-0.12534
0.64	-0.153361
0.66	-0.180712
0.68	-0.207297
0.7	-0.233019
0.72	-0.257782
0.74	-0.281491
0.76	-0.304049
0.78	-0.325359
0.8	-0.345326
0.82	-0.363853
0.84	-0.380845
0.86	-0.396205
0.88	-0.409837
0.9	-0.421644
0.92	-0.431531
0.94	-0.439402
0.96	-0.44516
0.98	-0.448709
1	-0.449952
1.02	-0.448795
1.04	-0.44514
1.06	-0.438892
1.08	-0.429953
1.1	-0.418229
1.12	-0.403623
1.14	-0.386038
1.16	-0.365379
1.18	-0.34155
1.2	-0.314453
1.22	-0.283994
1.24	-0.250075
1.26	-0.212601
1.28	-0.171476
1.3	-0.126603
1.32	-0.0778863
1.34	-0.0252295
1.36	0.0314634
1.38	0.0922887
1.4	0.157342
1.42	0.226721
1.44	0.30052
1.46	0.378836
1.48	0.461766
1.5	0.549405
1.52	0.641849
1.54	0.739195
1.56	0.841539
1.58	0.948977
1.6	1.06161
1.62	1.17952
1.64	1.30282
1.66	1.43159
1.68	1.56594
1.7	1.70596
1.72	1.85175
1.74	2.00341
1.76	2.16102
1.78	2.32469
1.8	2.49451
1.82	2.67057
1.84	2.85299
1.86	3.04184
1.88	3.23723
1.9	3.43925
1.92	3.648
1.94	3.86357
1.96	4.08607
1.98	4.31559
2	4.55221
2.02	4.79605
2.04	5.0472
2.06	5.30574
2.08	5.57179
2.1	5.84543
2.12	6.12675
2.14	6.41587
2.16	6.71287
2.18	7.01785
2.2	7.3309
2.22	7.65213
2.24	7.98162
2.26	8.31948
2.28	8.66579
2.3	9.02067
2.32	9.38419
2.34	9.75647
2.36	10.1376
2.38	10.5276
2.4	10.9267
2.42	11.335
2.44	11.7524
2.46	12.1792
2.48	12.6154
2.5	13.0611
2.52	13.5165
2.54	13.9815
2.56	14.4564
2.58	14.9411
2.6	15.4359
2.62	15.9407
2.64	16.4558
2.66	16.9811
2.68	17.5168
2.7	18.063
2.72	18.6198
2.74	19.1872
2.76	19.7654
2.78	20.3545
2.8	20.9545
2.82	21.5656
2.84	22.1879
2.86	22.8214
2.88	23.4662
2.9	24.1225
2.92	24.7903
2.94	25.4697
2.96	26.1609
2.98	26.8639
